45,Jimmy Yuan,1,4,[732 4529 5983 6816],0
46,Jimmy Yuan,1,4,[330 929 1145 1783],0
47,Jimmy Yuan,0,4,[330 929 988 1145],0
48,Jimmy Yuan,1,3,[732 988 2353],1
49,Jimmy Yuan,1,4,[1145 1290 1783 2383],0
50,Jimmy Yuan,1,4,[1145 1290 1783 2383],0
51,Jimmy Yuan,1,4,[6860 8188 8333 10553],0
52,Jimmy Yuan,1,4,[732 4529 5983 6816],0
53,Jimmy Yuan,1,4,[732 4529 5983 10416],0
54,Jimmy Yuan,0,4,[330 732 988 1133],0
55,Jimmy Yuan,0,4,[8129 37145 34783 3930],0
56,Jimmy Yuan,1,4,[6860 8188 8333 10553],0
57,Jimmy Yuan,2,4,[988 1133 1931 3353],0
58,Jimmy Yuan,0,4,[330 929 988 1145],0
59,Jimmy Yuan,0,4,[330 732 929 988],0
60,Jimmy Yuan,0,4,[8129 37145 34783 3930],0
61,Jimmy Yuan,0,4,[8129 37145 34783 3930],0
62,Jimmy Yuan,1,4,[3260 4588 4733 6953],0
63,Jimmy Yuan,1,4,[1145 2383 14025 3260],0
64,Jimmy Yuan,0,4,[330 732 929 988],0
65,Jimmy Yuan,0,4,[330 732 1145 2383],0
66,Jimmy Yuan,1,4,[1145 1290 1783 2383],0
67,Jimmy Yuan,0,4,[1290 4529 6860 15388],0
68,Jimmy Yuan,0,4,[929 3260 11788 11933],0
69,Jimmy Yuan,1,4,[6860 8188 8333 10553],0
70,Jimmy Yuan,2,4,[929 2383 3216 3225],0
71,Jimmy Yuan,0,4,[330 929 988 1145],0
72,Jimmy Yuan,1,3,[1145 1290 2383],1
73,Jimmy Yuan,0,4,[330 732 988 1133],0
74,Jimmy Yuan,0,4,[330 732 988 1133],0
75,Jimmy Yuan,0,4,[8129 37145 34783 3930],0
76,Jimmy Yuan,1,4,[330 732 929 3553],0
77,Jimmy Yuan,1,4,[3260 4588 4733 14153],0
78,Jimmy Yuan,2,4,[988 1133 1931 3353],0
79,Jimmy Yuan,1,4,[929 10416 3930 4332],0
80,Jimmy Yuan,0,4,[330 732 1145 2383],0
81,Jimmy Yuan,1,4,[732 988 1931 2353],0
82,Jimmy Yuan,0,4,[330 732 988 1133],0
83,Jimmy Yuan,1,4,[330 732 929 3553],0
84,Jimmy Yuan,1,4,[6860 8188 8333 10553],0
85,Jimmy Yuan,0,4,[330 732 929 988],0
86,Jimmy Yuan,0,4,[330 732 1145 2383],0
87,Jimmy Yuan,0,4,[330 732 1145 2383],0
88,Jimmy Yuan,1,4,[1145 1290 1783 2383],0
89,Jimmy Yuan,1,4,[1145 1290 1783 2383],0
90,Jimmy Yuan,0,4,[330 929 1133 1145],0
91,Jimmy Yuan,2,4,[988 1133 1931 3353],0
92,Chen Yi Ling,0,4,[4256 33512 5232 34103],0
93,Chen Yi Ling,3,4,[656 989 1448 1632],0
94,Chen Yi Ling,3,4,[759 1632 13646 35705],0
95,Chen Yi Ling,1,4,[759 1632 2173 3129],0
96,Chen Yi Ling,0,4,[1112 1703 1895 2173],0
97,Chen Yi Ling,1,4,[759 1703 2173 2799],0
98,Chen Yi Ling,2,4,[1632 1895 2162 2199],0
99,Chen Yi Ling,2,4,[656 1112 1250 1347],0
100,Chen Yi Ling,0,4,[4256 33512 5232 34103],0
101,Chen Yi Ling,2,4,[656 1347 1512 1891],0
102,Chen Yi Ling,0,4,[3344 4359 5232 5773],0
103,Chen Yi Ling,5,4,[759 2846 6205 6844],0
104,Chen Yi Ling,0,4,[1112 1703 1895 2173],0
105,Chen Yi Ling,1,4,[759 1703 2173 2799],0
106,Chen Yi Ling,0,4,[1632 1703 2173 2201],0
107,Chen Yi Ling,3,4,[759 1632 2846 35705],0
108,Chen Yi Ling,1,4,[759 1632 2173 24729],0
109,Chen Yi Ling,2,4,[656 1347 1512 1891],0
110,Chen Yi Ling,3,4,[656 989 12248 1632],0
111,Chen Yi Ling,1,4,[656 759 989 1112],0
112,Chen Yi Ling,3,4,[759 1112 1186 1490],0
113,Chen Yi Ling,3,4,[656 989 1448 1632],0
114,Chen Yi Ling,1,4,[759 1632 2173 24729],0
115,Chen Yi Ling,0,4,[1112 1703 1895 2173],0
116,Chen Yi Ling,1,4,[759 1703 2173 2799],0
117,Chen Yi Ling,0,4,[656 1112 1512 1703],0
118,Chen Yi Ling,2,4,[1632 1895 2162 2199],0
119,Chen Yi Ling,1,4,[1112 1632 2173 2585],0
120,Chen Yi Ling,1,4,[1512 1632 1895 5626],0
121,Chen Yi Ling,3,4,[656 989 1448 1632],0
122,Chen Yi Ling,3,4,[759 1632 13646 35705],0
123,Chen Yi Ling,0,4,[656 1112 1512 1703],0
124,Chen Yi Ling,1,4,[656 759 989 1112],0
125,Chen Yi Ling,3,3,[759 1112 1186],1
126,Chen Yi Ling,2,4,[656 759 989 1250],0
127,Chen Yi Ling,2,4,[656 759 989 1250],0
128,Chen Yi Ling,1,4,[1512 1632 1895 5626],0
129,Chen Yi Ling,3,4,[656 989 1448 1632],0
130,Chen Yi Ling,3,4,[2173 4359 6446 9805],0
131,Chen Yi Ling,3,4,[2173 4359 6446 9805],0
132,Chen Yi Ling,5,4,[759 13646 35644 20453],0
133,Chen Yi Ling,0,4,[1112 1703 1895 2173],0
134,Chen Yi Ling,2,4,[656 1347 1512 1891],0
135,Chen Yi Ling,0,4,[3344 4359 5232 5773],0
136,Harry Chen,2,4,[1495 9406 2805 6933],0
137,Harry Chen,2,4,[1495 3585 4932 5600],0
138,Harry Chen,3,3,[6405 14581 8695],1
139,Harry Chen,2,4,[1495 2000 2206 2470],0
140,Harry Chen,2,3,[1495 2000 2470],1
141,Harry Chen,4,4,[1495 3333 3585 5798],0
142,Harry Chen,2,4,[1495 9406 2805 3153],0
143,Harry Chen,3,4,[1495 3585 4932 5806],0
144,Harry Chen,2,4,[20805 23095 23806 42121],0
145,Harry Chen,2,4,[1495 9406 2805 6933],0
146,Harry Chen,2,4,[1495 2805 4327 5014],0
147,Harry Chen,2,4,[1495 2805 4327 8614],0
148,Harry Chen,2,3,[1495 2000 2470],1
149,Harry Chen,0,0,[],2
150,Harry Chen,2,4,[13605 15895 16606 16921],0
151,Harry Chen,4,4,[1495 2206 3333 9398],0
152,Harry Chen,2,4,[1495 3585 4932 5600],0
153,Harry Chen,2,4,[1495 3585 4932 5600],0
154,Harry Chen,2,4,[2805 31193 3153 26695],0
155,Harry Chen,2,4,[17205 19495 20206 38521],0
156,Harry Chen,2,4,[10005 12295 13006 31321],0
157,Harry Chen,3,4,[6405 7381 8695 12324],0
158,Harry Chen,2,3,[1495 2000 2470],1
159,Harry Chen,4,4,[1495 3333 3585 5798],0
160,Harry Chen,2,4,[2000 2470 2805 12214],0
161,Harry Chen,3,4,[1495 3585 4932 5806],0
162,Harry Chen,2,4,[10005 12295 13006 13321],0
163,Harry Chen,2,4,[1495 2206 2805 3333],0
164,Harry Chen,3,3,[2805 10981 5095],1
165,Harry Chen,3,3,[2805 10981 5095],1
166,Harry Chen,2,4,[1495 2000 2206 2470],0
167,Harry Chen,3,4,[1495 7185 8532 34606],0
168,Harry Chen,3,4,[5600 9670 25549 11700],0
169,Harry Chen,3,4,[5600 9670 25549 11700],0
170,Harry Chen,2,4,[20805 23095 23806 42121],0
171,Harry Chen,2,4,[17205 19495 20206 38521],0
172,Harry Chen,2,4,[1495 2206 2805 3333],0
173,Harry Chen,2,4,[1495 2206 2805 3333],0
174,Harry Chen,2,4,[1495 3585 4932 5600],0
175,Harry Chen,2,4,[1495 9406 2805 3153],0
176,Harry Chen,2,4,[20805 23095 23806 42121],0
177,Harry Chen,2,4,[17205 19495 20206 38521],0
178,Harry Chen,2,4,[2805 5095 5806 24121],0
179,Harry Chen,2,4,[1495 3585 4932 5600],0
180,Harry Chen,2,4,[1495 2206 2805 3153],0
181,Harry Chen,3,4,[2000 2470 3949 4500],0
182,Peng Wei Wang,4,4,[22713 23424 24551 30616],0
183,Peng Wei Wang,4,4,[8313 9024 10151 16216],0
184,Peng Wei Wang,4,4,[8313 9024 10151 16216],0
185,Peng Wei Wang,3,4,[4713 9024 10151 10403],0
186,Peng Wei Wang,3,4,[4713 9024 10151 10403],0
187,Peng Wei Wang,2,4,[1113 2440 2951 5424],0
188,Peng Wei Wang,3,4,[6040 10110 25989 12140],0
189,Peng Wei Wang,4,4,[8313 9024 10151 16216],0
190,Peng Wei Wang,3,4,[4713 5424 6551 6803],0
191,Peng Wei Wang,2,4,[1113 2440 2951 5424],0
192,Peng Wei Wang,2,4,[1113 5424 6040 6486],0
193,Peng Wei Wang,2,4,[1113 1824 2440 2886],0
194,Peng Wei Wang,3,4,[1113 3203 4550 5424],0
195,Peng Wei Wang,3,4,[1113 1824 2951 3203],0
196,Peng Wei Wang,2,4,[1113 2440 2951 5424],0
197,Peng Wei Wang,2,4,[8313 12624 13240 13686],0
198,Peng Wei Wang,2,4,[2440 2910 4713 63046],0
199,Peng Wei Wang,3,4,[4713 9024 10151 10403],0
200,Peng Wei Wang,3,4,[4713 9024 10151 10403],0
201,Peng Wei Wang,4,4,[1113 2951 3203 5416],0
202,Peng Wei Wang,3,4,[1113 1824 2951 3203],0
203,Peng Wei Wang,3,4,[1113 1824 2951 3203],0
204,Peng Wei Wang,3,4,[1113 9024 2951 6803],0
205,Peng Wei Wang,2,4,[2440 2910 4713 5446],0
206,Peng Wei Wang,3,4,[2440 6510 22389 8540],0
207,Peng Wei Wang,4,4,[26313 27024 28151 34216],0
208,Peng Wei Wang,4,4,[1113 1824 2951 9016],0
209,Peng Wei Wang,3,4,[1113 1824 2951 3203],0
210,Peng Wei Wang,3,4,[1113 9024 2951 6803],0
211,Peng Wei Wang,4,4,[15513 16224 17351 23416],0
212,Peng Wei Wang,4,4,[11913 12624 13751 19816],0
213,Peng Wei Wang,2,4,[1113 6803 18950 6040],0
214,Peng Wei Wang,2,4,[1113 2440 2951 5424],0
215,Peng Wei Wang,2,4,[8313 12624 13240 13686],0
216,Peng Wei Wang,2,4,[1113 1824 6040 2886],0
217,Peng Wei Wang,4,4,[1113 2951 3203 5416],0
218,Peng Wei Wang,4,4,[1113 2951 3203 5416],0
219,Peng Wei Wang,4,4,[26313 27024 28151 34216],0
220,Peng Wei Wang,4,4,[11913 12624 13751 19816],0
221,Peng Wei Wang,4,4,[11913 12624 13751 19816],0
222,Peng Wei Wang,4,4,[8313 9024 10151 16216],0
223,Peng Wei Wang,4,4,[1113 1824 2951 9016],0
224,Peng Wei Wang,3,4,[1113 5424 6551 6803],0
225,Peng Wei Wang,3,4,[1113 1824 2951 3203],0
226,Peng Wei Wang,2,4,[2440 2910 4713 63046],0
227,Peng Wei Wang,3,4,[6040 10110 25989 12140],0
228,Yang Junwei,2,4,[10357 11453 12263 12314],0
229,Yang Junwei,3,4,[653 1218 1463 1541],0
230,Yang Junwei,3,4,[653 1218 1930 2346],0
231,Yang Junwei,0,0,[],4
232,Yang Junwei,3,4,[653 48190 5114 8741],0
233,Yang Junwei,4,4,[6757 30831 38101 42182],0
234,Yang Junwei,4,4,[3157 27231 34501 42182],0
235,Yang Junwei,3,4,[653 26418 20415 7091],0
236,Yang Junwei,4,4,[653 1218 1463 1856],0
237,Yang Junwei,4,4,[6757 30831 38101 45782],0
238,Yang Junwei,4,4,[653 7091 9178 10678],0
239,Yang Junwei,4,4,[653 7091 9178 10678],0
240,Yang Junwei,3,4,[7853 8418 8663 8741],0
241,Yang Junwei,3,4,[653 1218 5063 5141],0
242,Yang Junwei,4,4,[3157 3679 3989 4106],0
243,Yang Junwei,3,4,[653 1390 1514 1541],0
244,Yang Junwei,3,4,[3157 4644 5701 6568],0
245,Yang Junwei,4,4,[6757 30831 38101 45782],0
246,Yang Junwei,4,4,[6757 30831 38101 42182],0
247,Yang Junwei,3,4,[653 1218 2415 3491],0
248,Yang Junwei,2,4,[6757 7853 8663 8714],0
249,Yang Junwei,4,4,[653 1218 1463 1856],0
250,Yang Junwei,4,4,[6757 30831 38101 45782],0
251,Yang Junwei,3,4,[4253 4818 6015 7091],0
252,Yang Junwei,3,4,[653 26418 20415 7091],0
253,Yang Junwei,2,4,[10357 11453 12263 12314],0
254,Yang Junwei,3,4,[653 1463 1514 1541],0
255,Yang Junwei,3,4,[653 1971 2254 2363],0
256,Yang Junwei,3,4,[4253 4818 8663 8741],0
257,Yang Junwei,0,0,[],4
258,Yang Junwei,4,4,[653 1463 2174 2254],0
259,Yang Junwei,3,4,[3157 37044 9301 13768],0
260,Yang Junwei,4,4,[6757 30831 38101 42182],0
261,Yang Junwei,4,4,[6757 30831 38101 42182],0
262,Yang Junwei,4,4,[653 7091 9178 10678],0
263,Yang Junwei,4,4,[3157 3679 3989 4106],0
264,Yang Junwei,3,4,[3157 37044 9301 13768],0
265,Yang Junwei,3,4,[4253 4818 6015 7091],0
266,Yang Junwei,3,4,[653 1463 1514 1541],0
267,Yang Junwei,3,4,[653 1390 1463 1930],0
268,Yang Junwei,4,4,[6757 30831 38101 42182],0
269,Zhong Jiajun,4,4,[19871 20761 22599 23243],0
270,Zhong Jiajun,4,4,[12671 13561 15399 16043],0
271,Zhong Jiajun,4,4,[1871 2761 8199 5243],0
272,Zhong Jiajun,3,4,[9071 9541 9961 10091],0
273,Zhong Jiajun,3,3,[5471 5941 9961],1
274,Zhong Jiajun,3,3,[5471 5941 9961],1
275,Zhong Jiajun,4,4,[16271 17161 22599 19643],0
276,Zhong Jiajun,3,4,[9071 9541 9961 10091],0
277,Zhong Jiajun,3,3,[5471 5941 9961],1
278,Zhong Jiajun,4,4,[45071 45961 47799 48443],0
279,Zhong Jiajun,4,3,[37871 45961 48443],1
280,Zhong Jiajun,4,4,[27071 27961 29799 30443],0
281,Zhong Jiajun,4,3,[23471 31561 34043],1
282,Zhong Jiajun,4,4,[16271 17161 22599 19643],0
283,Zhong Jiajun,4,4,[16271 17161 22599 19643],0
284,Zhong Jiajun,4,3,[12671 20761 23243],1
285,Zhong Jiajun,4,3,[9071 17161 19643],1
286,Zhong Jiajun,3,3,[1871 2341 6361],1
287,Zhong Jiajun,3,4,[9071 13141 29020 11954],0
288,Zhong Jiajun,3,4,[1871 5941 21820 4754],0
289,Zhong Jiajun,3,4,[1871 5941 21820 4754],0
290,Zhong Jiajun,3,4,[5471 5941 6361 6491],0
291,Zhong Jiajun,0,0,[],4
292,Zhong Jiajun,0,0,[],4
293,Zhong Jiajun,3,4,[5471 5941 7420 8354],0
294,Zhong Jiajun,4,3,[45071 53161 55643],1
295,Zhong Jiajun,4,3,[41471 49561 52043],1
296,Zhong Jiajun,4,4,[37871 38761 44199 41243],0
297,Zhong Jiajun,4,3,[37871 45961 48443],1
298,Zhong Jiajun,4,3,[23471 31561 34043],1
299,Zhong Jiajun,4,4,[9071 9961 15399 12443],0
300,Zhong Jiajun,4,4,[5471 5941 66077 20055],0
301,Zhong Jiajun,3,4,[9071 9541 11020 11954],0
302,Zhong Jiajun,4,4,[45071 45961 51399 48443],0
303,Zhong Jiajun,4,3,[41471 49561 52043],1
304,Zhong Jiajun,4,4,[37871 38761 40599 41243],0
305,Zhong Jiajun,4,3,[12671 20761 23243],1
306,Zhong Jiajun,3,4,[12671 13141 13561 13691],0
307,Zhong Jiajun,4,4,[9071 9541 69677 23655],0
308,Zhong Jiajun,3,4,[5471 9541 25420 8354],0
309,Zhong Jiajun,3,4,[1871 5941 21820 4754],0
310,Zhong Jiajun,4,3,[30671 38761 41243],1
311,Zhong Jiajun,4,3,[27071 35161 37643],1
312,Zhong Jiajun,4,3,[27071 35161 37643],1
313,Zhong Jiajun,3,4,[9071 9541 9961 10091],0
314,Zhong Jiajun,4,4,[9071 9541 12077 12855],0
315,Zhong Jiajun,0,0,[],4
316,Zhong Jiajun,4,4,[5471 5941 8477 9255],0
317,Zhong Jiajun,3,4,[9071 13141 29020 11954],0
318,Zhong Jiajun,3,4,[9071 13141 29020 11954],0
319,Zhong Jiajun,3,4,[1871 5941 21820 4754],0
320,Yun Yun Tsai,1,4,[722 1799 1867 2025],0
321,Yun Yun Tsai,0,4,[1116 1116 1799 2271],0
322,Yun Yun Tsai,0,4,[1116 1116 1799 2271],0
323,Yun Yun Tsai,3,4,[2025 2590 2835 2913],0
324,Yun Yun Tsai,3,4,[2025 6190 6435 2913],0
325,Yun Yun Tsai,0,4,[33122 35248 35513 6786],0
326,Yun Yun Tsai,3,4,[1799 2928 5158 5797],0
327,Yun Yun Tsai,2,4,[2347 4322 8421 5251],0
328,Yun Yun Tsai,1,4,[1551 1930 2025 2271],0
329,Yun Yun Tsai,1,4,[1551 1930 2025 2271],0
330,Yun Yun Tsai,1,4,[481 1116 1116 12144],0
331,Yun Yun Tsai,2,4,[722 1052 1551 1855],0
332,Yun Yun Tsai,1,4,[722 1052 1551 1799],0
333,Yun Yun Tsai,3,4,[722 1052 1454 1651],0
334,Yun Yun Tsai,1,4,[481 1799 2093 2347],0
335,Yun Yun Tsai,2,4,[722 1651 2025 2835],0
336,Yun Yun Tsai,2,4,[722 1651 2025 2835],0
337,Yun Yun Tsai,1,4,[481 1116 1116 1344],0
338,Yun Yun Tsai,2,4,[722 1052 1454 1799],0
339,Yun Yun Tsai,1,4,[481 1103 1116 1116],0
340,Yun Yun Tsai,1,4,[481 722 4652 1116],0
341,Yun Yun Tsai,3,4,[2025 27790 24581 21787],0
342,Yun Yun Tsai,1,4,[722 1799 1867 2025],0
343,Yun Yun Tsai,0,4,[1116 1116 1799 2271],0
344,Yun Yun Tsai,1,4,[481 722 1052 1116],0
345,Yun Yun Tsai,1,4,[481 1103 1116 1116],0
346,Yun Yun Tsai,2,4,[2271 5625 6190 6581],0
347,Yun Yun Tsai,1,4,[722 1799 1867 2025],0
348,Yun Yun Tsai,2,4,[722 1052 1551 1855],0
349,Yun Yun Tsai,0,4,[1116 1116 1799 2271],0
350,Yun Yun Tsai,3,4,[2025 2590 2835 2913],0
351,Yun Yun Tsai,3,4,[2025 2590 2981 3787],0
352,Yun Yun Tsai,3,4,[2025 27790 24581 21787],0
353,Yun Yun Tsai,3,4,[1799 2197 2928 5006],0
354,Yun Yun Tsai,1,4,[722 1799 1867 2025],0
355,Yun Yun Tsai,1,4,[481 1116 1116 1344],0
356,Yun Yun Tsai,3,4,[2025 27790 24581 21787],0
357,Yun Yun Tsai,2,4,[2347 4322 8421 5251],0
358,Yun Yun Tsai,0,4,[1116 1116 1799 2271],0
359,Yun Yun Tsai,3,4,[722 1052 1454 1651],0
360,Yun Yun Tsai,1,4,[481 722 1052 1116],0
361,Yun Yun Tsai,0,4,[1116 1116 1551 1799],0
362,Yun Yun Tsai,2,4,[722 4652 1551 16255],0
363,Jason Lin,3,4,[2229 10372 11794 19981],0
364,Jason Lin,3,4,[13029 14547 14733 15337],0
365,Jason Lin,3,4,[9429 21747 18333 22537],0
366,Jason Lin,4,4,[13029 17580 17910 18147],0
367,Jason Lin,3,4,[2229 3172 5106 5537],0
368,Jason Lin,4,4,[2229 3180 3437 3510],0
369,Jason Lin,3,4,[2229 3172 3747 5537],0
370,Jason Lin,3,4,[5829 6772 8194 9181],0
371,Jason Lin,3,4,[2229 3172 4594 5581],0
372,Jason Lin,4,4,[9429 13980 14310 14547],0
373,Jason Lin,4,4,[2229 3180 3437 3510],0
374,Jason Lin,3,4,[23829 31972 33394 41581],0
375,Jason Lin,3,4,[2229 3747 3933 4537],0
376,Jason Lin,4,4,[2229 6780 7110 7347],0
377,Jason Lin,4,4,[2229 6780 7110 7347],0
378,Jason Lin,0,0,[],4
379,Jason Lin,3,4,[5829 6772 8194 9181],0
380,Jason Lin,3,4,[16629 28947 25533 29737],0
381,Jason Lin,3,4,[9429 10947 11133 11737],0
382,Jason Lin,3,4,[5829 18147 14733 18937],0
383,Jason Lin,0,0,[],4
384,Jason Lin,3,4,[2229 21172 3747 41537],0
385,Jason Lin,3,4,[23829 31972 33394 41581],0
386,Jason Lin,3,4,[16629 24772 26194 34381],0
387,Jason Lin,4,4,[13029 17580 17910 18147],0
388,Jason Lin,3,4,[23829 31972 33394 41581],0
389,Jason Lin,3,4,[5829 13972 15394 23581],0
390,Jason Lin,3,4,[5829 7347 7533 8137],0
391,Jason Lin,4,4,[9429 13980 14310 14547],0
392,Jason Lin,3,3,[2229 5106 9137],1
393,Jason Lin,4,4,[2229 3180 3437 3510],0
394,Jason Lin,3,4,[5829 6772 7347 9137],0
395,Jason Lin,3,4,[27429 35572 36994 45181],0
396,Alex Chiang,2,4,[1860 2295 3103 3363],0
397,Alex Chiang,3,4,[2295 3424 2693 5502],0
398,Alex Chiang,3,4,[3100 6367 6593 6636],0
399,Alex Chiang,4,4,[7171 7862 30060 19980],0
400,Alex Chiang,2,3,[3100 5895 6636],1
401,Alex Chiang,6,4,[2295 3393 4115 4445],0
402,Alex Chiang,1,4,[7171 5460 5895 6703],0
403,Alex Chiang,2,4,[1860 2295 24703 32163],0
404,Alex Chiang,3,4,[3571 4635 8788 13045],0
405,Alex Chiang,3,4,[3571 4635 8788 13045],0
406,Alex Chiang,3,4,[1860 2655 3100 10424],0
407,Alex Chiang,3,4,[2295 31493 10303 6963],0
408,Alex Chiang,2,4,[1860 2295 3103 3363],0
409,Alex Chiang,3,4,[13095 14224 17093 19902],0
410,Alex Chiang,3,4,[2295 2693 14224 19902],0
411,Alex Chiang,4,4,[1860 2723 2824 7274],0
412,Alex Chiang,4,4,[1860 2723 6424 7274],0
413,Alex Chiang,2,3,[3100 5895 6636],1
414,Alex Chiang,2,3,[3100 5895 6636],1
415,Alex Chiang,6,4,[2295 3393 4115 4445],0
416,Alex Chiang,3,4,[1860 20655 3100 42824],0
417,Alex Chiang,5,4,[2295 3393 11709 11709],0
418,Alex Chiang,5,4,[2295 3393 11709 11709],0
419,Alex Chiang,4,4,[2295 3103 3424 7807],0
420,Alex Chiang,4,4,[2295 6703 14224 29407],0
421,Alex Chiang,4,4,[2295 14163 10624 10977],0
422,Alex Chiang,5,4,[2295 6993 11709 11709],0
423,Alex Chiang,2,4,[1860 2295 3103 3363],0
424,Alex Chiang,3,4,[2295 3424 2693 5502],0
425,Alex Chiang,3,4,[2295 2693 14224 19902],0
426,Alex Chiang,3,4,[3100 6367 6593 6636],0
427,Alex Chiang,5,4,[2295 3393 11709 11709],0
428,Alex Chiang,4,4,[3571 4262 26460 16380],0
429,Alex Chiang,4,4,[3571 4262 26460 12780],0
430,Alex Chiang,4,4,[1860 2723 2824 7274],0
431,Alex Chiang,3,4,[2295 31493 10303 6963],0
432,Alex Chiang,3,4,[2295 31493 10303 6963],0
433,Alex Chiang,5,4,[2295 6993 11709 11709],0
434,Alex Chiang,2,4,[1860 2295 3103 3363],0
435,Alex Chiang,2,4,[1860 2295 24703 32163],0
436,Alex Chiang,3,4,[13095 14224 13493 16302],0
437,Alex Chiang,4,4,[2295 6703 14224 29407],0
438,Alex Chiang,2,4,[1860 2295 2723 3363],0
439,Alex Chiang,2,3,[3100 5895 6636],1
440,Alex Chiang,4,4,[1860 2482 2824 2835],0
441,Alex Chiang,3,1,[1860],3
442,Alex Chiang,3,4,[1860 2655 3100 10424],0
443,Alex Chiang,3,4,[2295 31493 10303 6963],0
444,Alex Chiang,3,4,[9495 10624 13493 16302],0
445,Zhang Qi,5,4,[27983 31964 32940 35152],0
446,Zhang Qi,5,4,[13583 13964 14940 20752],0
447,Zhang Qi,5,4,[13583 17564 18540 20752],0
448,Zhang Qi,5,4,[6383 10364 11340 13552],0
449,Zhang Qi,0,0,[],4
450,Zhang Qi,0,0,[],4
451,Zhang Qi,0,0,[],4
452,Zhang Qi,5,4,[42383 46364 47340 49552],0
453,Zhang Qi,5,4,[42383 46364 47340 49552],0
454,Zhang Qi,5,4,[38783 42764 43740 45952],0
455,Zhang Qi,5,4,[24383 28364 29340 31552],0
456,Zhang Qi,5,4,[20783 21164 22140 24352],0
457,Zhang Qi,5,4,[20783 21164 22140 24352],0
458,Zhang Qi,5,4,[20783 21164 22140 27952],0
459,Zhang Qi,5,4,[20783 24764 25740 27952],0
460,Zhang Qi,0,0,[],4
461,Zhang Qi,0,0,[],4
462,Zhang Qi,0,0,[],4
463,Zhang Qi,5,4,[13583 17564 18540 20752],0
464,Zhang Qi,0,0,[],4
465,Zhang Qi,0,0,[],4
466,Zhang Qi,0,0,[],4
467,Zhang Qi,5,4,[27983 31964 32940 35152],0
468,Zhang Qi,5,4,[13583 17564 18540 20752],0
469,Zhang Qi,5,4,[13583 17564 18540 20752],0
470,Zhang Qi,0,0,[],4
471,Zhang Qi,0,0,[],4
472,Zhang Qi,0,0,[],4
473,Zhang Qi,0,0,[],4
474,Zhang Qi,0,0,[],4
475,Zhang Qi,5,4,[35183 39164 40140 42352],0
476,Zhang Qi,5,4,[24383 28364 29340 31552],0
477,Zhang Qi,5,4,[9983 13964 14940 17152],0
478,Zhang Qi,0,0,[],4
479,Zhang Qi,5,4,[2783 3164 3512 4140],0
480,Zhang Qi,5,4,[45983 49964 50940 53152],0
481,Zhang Qi,5,4,[27983 31964 32940 35152],0
482,Zhang Qi,5,4,[24383 28364 29340 31552],0
483,Zhang Qi,0,0,[],4
484,Zhang Qi,0,0,[],4
485,Zhang Qi,0,0,[],4
486,Zhang Qi,5,4,[2783 3164 3512 4140],0
487,Zhang Qi,5,4,[2783 3164 3512 4140],0
